Entity,label,description,identifier,inScheme,prefix,vocabulary
http://purl.obolibrary.org/obo/TO_0006039,petal number,A petal morphology trait [TO:0000863] which is the number of petals [PO:0009032] in a flower [PO:0009049].,TO_0006039,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0006062,plant width,The average width of a plant measured across an axis such as the main stem/stalk.,TO_0006062,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0006066,leaf trichome density,Measurement of trichomes found in per unit area of a leaf.,TO_0006066,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0020016,seed texture,A seed morphology trait (TO:0000184) which is the texture of a seed (PO:0009010).,TO_0020016,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0020027,apical axillary primary branch number,[no definition],TO_0020027,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0020076,phenolic compound content,"Amount of phenolics present in the plant part, whole plant or product.",TO_0020076,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_1000002,"secondary xylem volumetric density, wood volumetric density",A trait which is associated with the volumetric density of a secondary xylem.,TO_1000002,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000499,flower morphology trait,A reproductive shoot system morphology trait (TO:0000786) which is a quality of a flower (PO:0009046).,TO_0000499,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000077,shoot system morphology trait,A collective plant organ structure morphology trait (TO:0000842) which is a quality of a shoot system (PO:0009006). ,TO_0000077,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000775,plant embryo cotyledon morphology trait,A cotyledon morphology trait (TO:0000749) which is a quality of a plant embryo cotyledon (PO:0025470).,TO_0000775,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000985,root system morphology trait,A collective plant organ structure morphology trait (TO:0000842) which is a quality of a root system (PO:0025025).,TO_0000985,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0012004,quantum yield,[no definition],TO_0012004,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0002725,life cycle habit,"Determined for type of life cycle being annual, biannual, perennial etc.",TO_0002725,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0003074,root nitrogen content,A nitrogen content trait (TO:0020093) which is the amount of nitrogen (CHEBI:51143) in a root (PO:0009005).,TO_0003074,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_1000043,root system phosphorus content,A phosphorus content trait TO:0001024 which is the phosphorus cation (CHEBI:33467) composition in a root system (PO:0025025).,TO_1000043,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0002666,seed phosphorus content,Amount of phosphorus in the seed.,TO_0002666,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0003076,stem phosphorus content,A phosphorus content trait (TO:0001024) which is the amount of phosphorus cation (CHEBI:33467) in a stem (PO:0009047).,TO_0003076,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0003088,leaf carbon content,A carbon content trait (TO:0000466) which is the amount of carbon (CHEBI:27594) in a leaf (PO:0025034).,TO_0003088,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/PO_0025539,xylem sap,"A plant sap (PO:0025538) that is an aqueous solution which may contain mineral elements, nutrients, and plant hormones, and is transported from the root system (PO:0025025) toward the leaves through the tracheary elements (PO:0000290) of the xylem.",PO_0025539,http://purl.obolibrary.org/obo/,obo,Plant Ontology
http://purl.obolibrary.org/obo/UBERON_0000119,cell layer,"Portion of tissue, that consists of single layer of cells connected to each other by cell junctions.",UBERON_0000119,http://purl.obolibrary.org/obo/,obo,Uber Anatomy Ontology (UBERON)
http://purl.obolibrary.org/obo/UBERON_0005156,reproductive structure,Any anatomical structure that is part of the reproductive system.,UBERON_0005156,http://purl.obolibrary.org/obo/,obo,Uber Anatomy Ontology (UBERON)
http://purl.obolibrary.org/obo/UBERON_0007023,adult (adult organism),A multicellular organism that existence_ends_with a post-juvenile adult stage and existence_starts_with a post-juvenile adult stage.,UBERON_0007023,http://purl.obolibrary.org/obo/,obo,Uber Anatomy Ontology (UBERON)
http://purl.obolibrary.org/obo/UO_0000003,time unit,A unit which is a standard measure of the dimension in which events occur in sequence.,UO_0000003,http://purl.obolibrary.org/obo/,obo,Units of measurement ontology
http://purl.obolibrary.org/obo/UO_0000035,month,A time unit which is approximately equal to the length of time of one of cycle of the moon's phases which in science is taken to be equal to 30 days.,UO_0000035,http://purl.obolibrary.org/obo/,obo,Units of measurement ontology
http://purl.obolibrary.org/obo/UO_0000185,degree,A plane angle unit which is equal to 1/360 of a full rotation or 1.7453310^[-2] rad.,UO_0000185,http://purl.obolibrary.org/obo/,obo,Units of measurement ontology
http://purl.obolibrary.org/obo/XCO_0000000,experimental condition,"A state of being, an external or environmental factor or a treatment observed or administered prior to or concurrent with an investigative procedure such as an assessment of a morphological or physiological state or property in a single individual or sample or in a group of individuals or samples, especially a state, factor or treatment which has the potential to influence the outcome of such an assessment.",XCO_0000000,http://purl.obolibrary.org/obo/,obo,Experimental Conditions Ontology
http://purl.dataone.org/odo/ECSO_00000310,community,"In ecology, a community is an assemblage of two or more populations of different species occupying the same geographical area. (wikipedia) An ecological unit composed of a group of organisms or a population of different species occupying a particular area, usually interacting with each other and their environment.",ECSO_00000310,http://purl.dataone.org/odo/,odo,Ecosystem Ontology
http://purl.dataone.org/odo/ECSO_00000549,tree diameter at breast height,"Domain protocol for measuring the diameter of a tree. Measured at a specified, average distance from the ground, eg 4.5 ft [or average person's breast height]. May be measured as circumference, then divided by pi.",ECSO_00000549,http://purl.dataone.org/odo/,odo,Ecosystem Ontology
http://purl.dataone.org/odo/ECSO_00000619,mass fraction,"Ratio of the mass of a substance to the total mass of a mixture. With a denominator of 100, mass fraction can also be expressed as percentage by mass",ECSO_00000619,http://purl.dataone.org/odo/,odo,Ecosystem Ontology
http://purl.dataone.org/odo/ECSO_00000620,mass fraction of carbon dioxide,Ratio of the mass of carbon dioxide to the total mass of a mixture.,ECSO_00000620,http://purl.dataone.org/odo/,odo,Ecosystem Ontology
http://purl.dataone.org/odo/ECSO_00000669,d13C,"Note that this measurement uses the lowercase Greek letter delta [δ]. A stable carbon isotope ratio, which is a measure of the ratio of stable isotopes 13C and 12C.",ECSO_00000669,http://purl.dataone.org/odo/,odo,Ecosystem Ontology
http://purl.dataone.org/odo/ECSO_00001142,carbon stable isotope ratio,"An isotopic signature is a ratio of non-radiogenic 'stable isotopes', stable radiogenic isotopes, or unstable radioactive isotopes of particular elements in an investigated material. The ratios of isotopes in a sample material are measured by isotope ratio mass spectrometry. The atomic mass of different isotopes affect their chemical kinetic behavior, leading to natural isotope separation processes. For example, different sources and sinks of methane have different affinity for the 12C and 13C isotopes, which allows distinguishing between different sources by the 13C/12C ratio in methane in the air.",ECSO_00001142,http://purl.dataone.org/odo/,odo,Ecosystem Ontology
http://purl.dataone.org/odo/ECSO_00001160,count density,Number density is an intensive quantity used to describe the degree of concentration of countable objects in a given physical space.,ECSO_00001160,http://purl.dataone.org/odo/,odo,Ecosystem Ontology
http://purl.dataone.org/odo/ECSO_00001671,d18O in water,[no definition],ECSO_00001671,http://purl.dataone.org/odo/,odo,Ecosystem Ontology
http://purl.dataone.org/odo/ECSO_00001677,d18O,A stable oxygen isotope ratio which is the ratio of oxygen 18 and oxygen 16. Note that this measurement uses the lower case Greek letter delta [δ].,ECSO_00001677,http://purl.dataone.org/odo/,odo,Ecosystem Ontology
http://purl.dataone.org/odo/ECSO_00001737,stable nitrogen isotope ratio,[no definition],ECSO_00001737,http://purl.dataone.org/odo/,odo,Ecosystem Ontology
http://purl.dataone.org/odo/ECSO_00001738,d15N,A stable nitrogen isotope ratio of nitrogen 15 to nitrogen 14. Note that this measurement uses the lower case Greek delta [δ],ECSO_00001738,http://purl.dataone.org/odo/,odo,Ecosystem Ontology
http://purl.dataone.org/odo/ECSO_00001740,stable oxygen isotope ratio,[no definition],ECSO_00001740,http://purl.dataone.org/odo/,odo,Ecosystem Ontology
http://purl.dataone.org/odo/ECSO_00002723,solar zenith angle,[no definition],ECSO_00002723,http://purl.dataone.org/odo/,odo,Ecosystem Ontology
http://purl.dataone.org/odo/MOSAIC_00000974,Spectroradiometer,[no definition],MOSAIC_00000974,http://purl.dataone.org/odo/,odo,MOSAiC Ontology
http://www.ontology-of-units-of-measure.org/resource/om-2/DryMass,dry mass,[no definition],DryMass,http://www.ontology-of-units-of-measure.org/resource/om-2/,om,Ontology of units of Measure
http://semanticscience.org/resource/SIO_000384,emit,"to emit is the capability to release some physical entity (light, pollution, etc).",SIO_000384,http://semanticscience.org/resource/,SIO,Semanticscience Integrated Ontology
http://semanticscience.org/resource/SIO_010418,solute,A solute is a substance that becomes dissolved in a solvent.,SIO_010418,http://semanticscience.org/resource/,SIO,Semanticscience Integrated Ontology
http://semanticscience.org/resource/SIO_000879,reactant,The role of a chemical entity present at the beginning of a chemical reaction.,SIO_000879,http://semanticscience.org/resource/,SIO,Semanticscience Integrated Ontology
http://semanticscience.org/resource/SIO_010363,product,[no definition],SIO_010363,http://semanticscience.org/resource/,SIO,Semanticscience Integrated Ontology
http://semanticscience.org/resource/SIO_001106,produce,to produce is the capability to create new objects,SIO_001106,http://semanticscience.org/resource/,SIO,Semanticscience Integrated Ontology
http://sweetontology.net/phenSolid/Bend,bend,[no definition],Bend,http://sweetontology.net/,SWEET,Semantic Web for Earth and Environment Technology Ontology
http://sweetontology.net/phenSolid/Deform,deform,[no definition],Deform,http://sweetontology.net/,SWEET,Semantic Web for Earth and Environment Technology Ontology
http://sweetontology.net/phenSolid/Fracture,fracture,[no definition],Fracture,http://sweetontology.net/,SWEET,Semantic Web for Earth and Environment Technology Ontology
http://sweetontology.net/phenSolid/Rip,"rip, tear",[no definition],Rip,http://sweetontology.net/,SWEET,Semantic Web for Earth and Environment Technology Ontology
http://sweetontology.net/phenSolid/Shear,shear,[no definition],Shear,http://sweetontology.net/,SWEET,Semantic Web for Earth and Environment Technology Ontology
http://sweetontology.net/phenSystem/Inundation,inundation,[no definition],Inundation,http://sweetontology.net/,SWEET,Semantic Web for Earth and Environment Technology Ontology
http://sweetontology.net/procWave/Absorption,absorption,The process in which incident radiant energy is retained by a substance.,Absorption,http://sweetontology.net/,SWEET,Semantic Web for Earth and Environment Technology Ontology
http://sweetontology.net/procWave/Reflection,reflection,[no definition],Reflection,http://sweetontology.net/,SWEET,Semantic Web for Earth and Environment Technology Ontology
http://sweetontology.net/procWave/Transmission,transmission,[no definition],Transmission,http://sweetontology.net/,SWEET,Semantic Web for Earth and Environment Technology Ontology
http://sweetontology.net/prop/ElectromagneticProperty,electromagnetic property,[no definition],ElectromagneticProperty,http://sweetontology.net/,SWEET,Semantic Web for Earth and Environment Technology Ontology
http://sweetontology.net/propConductivity/Resistance,resistance,[no definition],Resistance,http://sweetontology.net/,SWEET,Semantic Web for Earth and Environment Technology Ontology
http://sweetontology.net/propPressure/CompressiveStrength,compressive strength,[no definition],CompressiveStrength,http://sweetontology.net/,SWEET,Semantic Web for Earth and Environment Technology Ontology
http://sweetontology.net/propPressure/ModulusOfElasticity,modulus of elasticity,"(no ontology definition) [Wikipedia: An elastic modulus (also known as modulus of elasticity) is the unit of measurement of an object's or substance's resistance to being deformed elastically (i.e., non-permanently) when a stress is applied to it. The elastic modulus of an object is defined as the slope of its stress–strain curve in the elastic deformation region]",ModulusOfElasticity,http://sweetontology.net/,SWEET,Semantic Web for Earth and Environment Technology Ontology
