sort,term type,term,ontology,identifier,base_code,base_identifier_to_match,term to use in keyword list,url,scheme,prefix,description
23,class 4,fruit morphology trait,Plant Trait Ontology,TO:0002629,TO_0002629,TO_0002629,fruit morphology trait [TO:0002629],http://purl.obolibrary.org/obo/TO_0002629,http://purl.obolibrary.org/obo/,obo,A multi-tissue plant structure morphology trait [TO:0000836] which is a quality of a fruit [PO:0009001].
672,morphology-leaf,leaf margin morphology trait,Plant Trait Ontology,TO:0002635,TO_0002635,TO_0002635,leaf margin morphology trait [TO:0002635],http://purl.obolibrary.org/obo/TO_0002635,http://purl.obolibrary.org/obo/,obo,A phyllome margin morphology trait [TO:0000834] which is a quality of a leaf margin [PO:0020128]. Often associated with leaf margin curvature.
10,class 4,leaf size trait,Plant Trait Ontology,TO:0002637,TO_0002637,TO_0002637,leaf size trait [TO:0002637],http://purl.obolibrary.org/obo/TO_0002637,http://purl.obolibrary.org/obo/,obo,Refer to size [PATO:0000117]: A morphology quality inhering in a bearer by virtue of the bearer's physical magnitude.
345,,seed maturation,Plant Trait Ontology,TO:0002661,TO_0002661,TO_0002661,seed maturation [TO:0002661],http://purl.obolibrary.org/obo/TO_0002661,http://purl.obolibrary.org/obo/,obo,"This trait can be derived based on the parameters like, degree of grain filling, grain hardness, hull color, grain moisture, etc. It can be determined for (a)synchronously with any of these parameters."
476,morphology-cell,plant cell morphology trait,Plant Trait Ontology,TO:0002683,TO_0002683,TO_0002683,plant cell morphology trait [TO:0002683],http://purl.obolibrary.org/obo/TO_0002683,http://purl.obolibrary.org/obo/,obo,A plant cell morphology trait [TO:0002683] which is the size of a plant cell [PO:0009002] type.
477,morphology-cell,plant cell size,Plant Trait Ontology,TO:0002684,TO_0002684,TO_0002684,plant cell size [TO:0002684],http://purl.obolibrary.org/obo/TO_0002684,http://purl.obolibrary.org/obo/,obo,Refer to size [PATO:0000117]: A morphology quality inhering in a bearer by virtue of the bearer's physical magnitude. A plant cell morphology trait [TO:0002683] which is the size of a plant cell [PO:0009002] type.
670,morphology-leaf,leaf pubescence,Plant Trait Ontology,TO:0002722,TO_0002722,TO_0002722,leaf pubescence [TO:0002722],http://purl.obolibrary.org/obo/TO_0002722,http://purl.obolibrary.org/obo/,obo,A leaf morphology trait (TO:0000748) which is the extent of pubescence (presence of hairs) on the leaf (PO:0025034). Refer to pubescent hair (PATO:0001320): A pilosity quality of being covered with short hairs or soft down.
719,morphology-stem,stem fresh mass,Plant Trait Ontology,TO:0003000,TO_0003000,TO_0003000,stem fresh mass [TO:0003000],http://purl.obolibrary.org/obo/TO_0003000,http://purl.obolibrary.org/obo/,obo,A stem weight trait [TO:0000952] which is the fresh weight of a stem [PO:0009047].
718,morphology-stem,"stem dry weight, stem dry mass",Plant Trait Ontology,TO:0003001,TO_0003001,TO_0003001,"stem dry weight, stem dry mass [TO:0003001]",http://purl.obolibrary.org/obo/TO_0003001,http://purl.obolibrary.org/obo/,obo,A stem mass trait [TO:0000952] which is the dry weight of a stem [PO:0009047].
236,,salt tolerance,Plant Trait Ontology,TO:0006001,TO_0006001,TO_0006001,salt tolerance [TO:0006001],http://purl.obolibrary.org/obo/TO_0006001,http://purl.obolibrary.org/obo/,obo,Tolerance to the high salt content in the growth medium.
439,morphology - reproduction,phyllotaxy,Plant Trait Ontology,TO:0006014,TO_0006014,TO_0006014,phyllotaxy [TO:0006014],http://purl.obolibrary.org/obo/TO_0006014,http://purl.obolibrary.org/obo/,obo,A leaf morphology trait (TO:0000748) which is the arrangement of the leaves on the shoot of a plant.
429,morphology - reproduction,petal number,Plant Trait Ontology,TO:0006039,TO_0006039,TO_0006039,petal number [TO:0006039],http://purl.obolibrary.org/obo/TO_0006039,http://purl.obolibrary.org/obo/,obo,A petal morphology trait [TO:0000863] which is the number of petals [PO:0009032] in a flower [PO:0009049].
709,morphology-whole plant,plant width,Plant Trait Ontology,TO:0006062,TO_0006062,TO_0006062,plant width [TO:0006062],http://purl.obolibrary.org/obo/TO_0006062,http://purl.obolibrary.org/obo/,obo,The average width of a plant measured across an axis such as the main stem/stalk.
668,morphology-leaf,leaf trichome density,Plant Trait Ontology,TO:0006066,TO_0006066,TO_0006066,leaf trichome density [TO:0006066],http://purl.obolibrary.org/obo/TO_0006066,http://purl.obolibrary.org/obo/,obo,Measurement of trichomes found in per unit area of a leaf.
343,[trait definition],seed texture,Plant Trait Ontology,TO:0020016,TO_0020016,TO_0020016,seed texture [TO:0020016],http://purl.obolibrary.org/obo/TO_0020016,http://purl.obolibrary.org/obo/,obo,A seed morphology trait (TO:0000184) which is the texture of a seed (PO:0009010).
724,morphology-stem,apical axillary primary branch number,Plant Trait Ontology,TO:0020027,TO_0020027,TO_0020027,apical axillary primary branch number [TO:0020027],http://purl.obolibrary.org/obo/TO_0020027,http://purl.obolibrary.org/obo/,obo,[no definition]
829,chemical entity,phenolic compound content,Plant Trait Ontology,TO:0020076,TO_0020076,TO_0020076,phenolic compound content [TO:0020076],http://purl.obolibrary.org/obo/TO_0020076,http://purl.obolibrary.org/obo/,obo,"Amount of phenolics present in the plant part, whole plant or product."
501,morphology - vascular,"secondary xylem volumetric density, wood volumetric density",Plant Trait Ontology,TO:1000002,TO_1000002,TO_1000002,"secondary xylem volumetric density, wood volumetric density [TO:1000002]",http://purl.obolibrary.org/obo/TO_1000002,http://purl.obolibrary.org/obo/,obo,A trait which is associated with the volumetric density of a secondary xylem.
,,flower morphology trait,Plant Trait Ontology,TO:0000499,TO_0000499,TO_0000499,,http://purl.obolibrary.org/obo/TO_0000499,http://purl.obolibrary.org/obo/,obo,A reproductive shoot system morphology trait (TO:0000786) which is a quality of a flower (PO:0009046).
,,shoot system morphology trait,Plant Trait Ontology,TO:0000077,TO_0000077,TO_0000077,,http://purl.obolibrary.org/obo/TO_0000077,http://purl.obolibrary.org/obo/,obo,A collective plant organ structure morphology trait (TO:0000842) which is a quality of a shoot system (PO:0009006). 
,,plant embryo cotyledon morphology trait,Plant Trait Ontology,TO:0000775,TO_0000775,TO_0000775,,http://purl.obolibrary.org/obo/TO_0000775,http://purl.obolibrary.org/obo/,obo,A cotyledon morphology trait (TO:0000749) which is a quality of a plant embryo cotyledon (PO:0025470).
,,root system morphology trait,Plant Trait Ontology,TO:0000985,TO_0000985,TO_0000985,,http://purl.obolibrary.org/obo/TO_0000985,http://purl.obolibrary.org/obo/,obo,A collective plant organ structure morphology trait (TO:0000842) which is a quality of a root system (PO:0025025).
,,quantum yield,Plant Trait Ontology,TO:0012004,TO_0012004,TO_0012004,,http://purl.obolibrary.org/obo/TO_0012004,http://purl.obolibrary.org/obo/,obo,[no definition]
103,cell,cell layer,Uber Anatomy Ontology (UBERON),UBERON:0000119,UBERON_0000119,UBERON_0000119,cell layer [UBERON:0000119],http://purl.obolibrary.org/obo/UBERON_0000119,http://purl.obolibrary.org/obo/,obo,"Portion of tissue, that consists of single layer of cells connected to each other by cell junctions."
75,,reproductive structure,Uber Anatomy Ontology (UBERON),UBERON:0005156,UBERON_0005156,UBERON_0005156,reproductive structure [UBERON:0005156],http://purl.obolibrary.org/obo/UBERON_0005156,http://purl.obolibrary.org/obo/,obo,Any anatomical structure that is part of the reproductive system.
596,,adult (adult organism),Uber Anatomy Ontology (UBERON),UBERON:0007023,UBERON_0007023,UBERON_0007023,adult (adult organism) [UBERON:0007023],http://purl.obolibrary.org/obo/UBERON_0007023,http://purl.obolibrary.org/obo/,obo,A multicellular organism that existence_ends_with a post-juvenile adult stage and existence_starts_with a post-juvenile adult stage.
172,measurement property,time unit,Units of measurement ontology,UO: 0000003,UO_0000003,UO_0000003,time unit [UO: 0000003],http://purl.obolibrary.org/obo/UO_0000003,http://purl.obolibrary.org/obo/,obo,A unit which is a standard measure of the dimension in which events occur in sequence.
173,measurement property,month,Units of measurement ontology,UO:0000035,UO_0000035,UO_0000035,month [UO:0000035],http://purl.obolibrary.org/obo/UO_0000035,http://purl.obolibrary.org/obo/,obo,A time unit which is approximately equal to the length of time of one of cycle of the moon's phases which in science is taken to be equal to 30 days.
174,measurement property,degree,Units of measurement ontology,UO:0000185,UO_0000185,UO_0000185,degree [UO:0000185],http://purl.obolibrary.org/obo/UO_0000185,http://purl.obolibrary.org/obo/,obo,A plane angle unit which is equal to 1/360 of a full rotation or 1.7453310^[-2] rad.
508,,experimental condition,Experimental Conditions Ontology,XCO:0000000,XCO_0000000,XCO_0000000,experimental condition [XCO:0000000],http://purl.obolibrary.org/obo/XCO_0000000,http://purl.obolibrary.org/obo/,obo,"A state of being, an external or environmental factor or a treatment observed or administered prior to or concurrent with an investigative procedure such as an assessment of a morphological or physiological state or property in a single individual or sample or in a group of individuals or samples, especially a state, factor or treatment which has the potential to influence the outcome of such an assessment."
610,,community,Ecosystem Ontology,ECSO:00000310,ECSO_00000310,ECSO_00000310,community [ECSO:00000310],http://purl.dataone.org/odo/ECSO_00000310,http://purl.dataone.org/odo/,odo,"In ecology, a community is an assemblage of two or more populations of different species occupying the same geographical area. (wikipedia) An ecological unit composed of a group of organisms or a population of different species occupying a particular area, usually interacting with each other and their environment."
605,ecology,tree diameter at breast height,Ecosystem Ontology,ECSO:00000549,ECSO_00000549,ECSO_00000549,tree diameter at breast height [ECSO:00000549],http://purl.dataone.org/odo/ECSO_00000549,http://purl.dataone.org/odo/,odo,"Domain protocol for measuring the diameter of a tree. Measured at a specified, average distance from the ground, eg 4.5 ft [or average person's breast height]. May be measured as circumference, then divided by pi."
149,measurement property,mass fraction,Ecosystem Ontology,ECSO:00000619,ECSO_00000619,ECSO_00000619,mass fraction [ECSO:00000619],http://purl.dataone.org/odo/ECSO_00000619,http://purl.dataone.org/odo/,odo,"Ratio of the mass of a substance to the total mass of a mixture. With a denominator of 100, mass fraction can also be expressed as percentage by mass"
763,chemical entity,mass fraction of carbon dioxide,Ecosystem Ontology,ECSO:00000620,ECSO_00000620,ECSO_00000620,mass fraction of carbon dioxide [ECSO:00000620],http://purl.dataone.org/odo/ECSO_00000620,http://purl.dataone.org/odo/,odo,Ratio of the mass of carbon dioxide to the total mass of a mixture.
790,chemical entity - stable isotope,d13C,Ecosystem Ontology,ECSO:00000669,ECSO_00000669,ECSO_00000669,d13C [ECSO:00000669],http://purl.dataone.org/odo/ECSO_00000669,http://purl.dataone.org/odo/,odo,"Note that this measurement uses the lowercase Greek letter delta [δ]. A stable carbon isotope ratio, which is a measure of the ratio of stable isotopes 13C and 12C."
789,chemical entity - stable isotope,carbon stable isotope ratio,Ecosystem Ontology,ECSO:00001142,ECSO_00001142,ECSO_00001142,carbon stable isotope ratio [ECSO:00001142],http://purl.dataone.org/odo/ECSO_00001142,http://purl.dataone.org/odo/,odo,"An isotopic signature is a ratio of non-radiogenic 'stable isotopes', stable radiogenic isotopes, or unstable radioactive isotopes of particular elements in an investigated material. The ratios of isotopes in a sample material are measured by isotope ratio mass spectrometry. The atomic mass of different isotopes affect their chemical kinetic behavior, leading to natural isotope separation processes. For example, different sources and sinks of methane have different affinity for the 12C and 13C isotopes, which allows distinguishing between different sources by the 13C/12C ratio in methane in the air."
140,measurement property,count density,Ecosystem Ontology,ECSO:00001160,ECSO_00001160,ECSO_00001160,count density [ECSO:00001160],http://purl.dataone.org/odo/ECSO_00001160,http://purl.dataone.org/odo/,odo,Number density is an intensive quantity used to describe the degree of concentration of countable objects in a given physical space.
797,chemical entity - stable isotope,d18O in water,Ecosystem Ontology,ECSO:00001671,ECSO_00001671,ECSO_00001671,d18O in water [ECSO:00001671],http://purl.dataone.org/odo/ECSO_00001671,http://purl.dataone.org/odo/,odo,[no definition]
796,chemical entity - stable isotope,d18O,Ecosystem Ontology,ECSO:00001677,ECSO_00001677,ECSO_00001677,d18O [ECSO:00001677],http://purl.dataone.org/odo/ECSO_00001677,http://purl.dataone.org/odo/,odo,A stable oxygen isotope ratio which is the ratio of oxygen 18 and oxygen 16. Note that this measurement uses the lower case Greek letter delta [δ].
792,chemical entity - stable isotope,stable nitrogen isotope ratio,Ecosystem Ontology,ECSO:00001737,ECSO_00001737,ECSO_00001737,stable nitrogen isotope ratio [ECSO:00001737],http://purl.dataone.org/odo/ECSO_00001737,http://purl.dataone.org/odo/,odo,[no definition]
793,chemical entity - stable isotope,d15N,Ecosystem Ontology,ECSO:00001738,ECSO_00001738,ECSO_00001738,d15N [ECSO:00001738],http://purl.dataone.org/odo/ECSO_00001738,http://purl.dataone.org/odo/,odo,A stable nitrogen isotope ratio of nitrogen 15 to nitrogen 14. Note that this measurement uses the lower case Greek delta [δ]
795,chemical entity - stable isotope,stable oxygen isotope ratio,Ecosystem Ontology,ECSO:00001740,ECSO_00001740,ECSO_00001740,stable oxygen isotope ratio [ECSO:00001740],http://purl.dataone.org/odo/ECSO_00001740,http://purl.dataone.org/odo/,odo,[no definition]
233,,solar zenith angle,Ecosystem Ontology,ECSO:00002723,ECSO_00002723,ECSO_00002723,solar zenith angle [ECSO:00002723],http://purl.dataone.org/odo/ECSO_00002723,http://purl.dataone.org/odo/,odo,[no definition]
